ZIP,city,state_id,state_name,MSA_Name,UHII
46259,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",0.0515774881725359
46260,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",1.18157487991238
46268,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",2.78005939576728
46278,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",-1.3739731664004
46280,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",1.11017482885779
46290,Indianapolis,IN,Indiana,"Indianapolis-Carmel-Greenwood, IN",0.727589783
46302,Boone Grove,IN,Indiana,,-0.950885567
46303,Cedar Lake,IN,Indiana,,-1.5308568516687
46304,Chesterton,IN,Indiana,,-0.872843605556789
46307,Crown Point,IN,Indiana,,0.510982777466517
46311,Dyer,IN,Indiana,,1.91869245982619
46312,East Chicago,IN,Indiana,,4.20620617370756
46319,Griffith,IN,Indiana,,1.93126203222085
46320,Hammond,IN,Indiana,,5.65332563772551
46321,Munster,IN,Indiana,,4.59969926504237
46322,Highland,IN,Indiana,,4.05408342344814
46323,Hammond,IN,Indiana,,3.63867255616364
46324,Hammond,IN,Indiana,,4.85922855021573
46327,Hammond,IN,Indiana,,3.5583004794207
46341,Hebron,IN,Indiana,,-1.40726459959301
46342,Hobart,IN,Indiana,,-0.118117628190804
46356,Lowell,IN,Indiana,,-1.56551854220889
46368,Portage,IN,Indiana,,0.473563123976429
46373,Saint John,IN,Indiana,,0.313713321550388
46375,Schererville,IN,Indiana,,1.81677627962178
46383,Valparaiso,IN,Indiana,,1.02678143800482
46385,Valparaiso,IN,Indiana,,-0.861104035611061
46394,Whiting,IN,Indiana,,-0.301174897985971
46402,Gary,IN,Indiana,,4.4460037879487
46403,Gary,IN,Indiana,,-1.817219963616
46404,Gary,IN,Indiana,,3.11821442370954
46405,Lake Station,IN,Indiana,,-0.358401064761278
46406,Gary,IN,Indiana,,1.48949452190675
46407,Gary,IN,Indiana,,4.02214384194986
46408,Gary,IN,Indiana,,1.02152926954548
46409,Gary,IN,Indiana,,1.30587945628659
46410,Merrillville,IN,Indiana,,1.14785462394888
47025,Lawrenceburg,IN,Indiana,"Cincinnati, OH-KY-IN",-2.54581319756704
47060,West Harrison,IN,Indiana,"Cincinnati, OH-KY-IN",-2.78176660818876
47111,Charlestown,IN,Indiana,"Louisville/Jefferson County, KY-IN",-1.04325953196629
47119,Floyds Knobs,IN,Indiana,"Louisville/Jefferson County, KY-IN",-2.49026517133586
47122,Georgetown,IN,Indiana,"Louisville/Jefferson County, KY-IN",-2.3866611976829
47124,Greenville,IN,Indiana,"Louisville/Jefferson County, KY-IN",-2.73755640279988
47129,Clarksville,IN,Indiana,"Louisville/Jefferson County, KY-IN",2.66516359410663
47130,Jeffersonville,IN,Indiana,"Louisville/Jefferson County, KY-IN",2.22066485307603
47136,Lanesville,IN,Indiana,"Louisville/Jefferson County, KY-IN",-2.45745919795785
47143,Memphis,IN,Indiana,"Louisville/Jefferson County, KY-IN",-1.55415192703903
47150,New Albany,IN,Indiana,"Louisville/Jefferson County, KY-IN",1.14948033702473
47172,Sellersburg,IN,Indiana,"Louisville/Jefferson County, KY-IN",0.39838615457316
48001,Algonac,MI,Michigan,,-4.40252518780567
48005,Armada,MI,Michigan,,0.284839386
48009,Birmingham,MI,Michigan,,3.62222848779678
48015,Center Line,MI,Michigan,,6.91211645505159
48017,Clawson,MI,Michigan,,6.0763987976309
48021,Eastpointe,MI,Michigan,,5.72663740668932
48023,Fair Haven,MI,Michigan,,-3.72592805376922
48025,Franklin,MI,Michigan,,1.51617118799188
48026,Fraser,MI,Michigan,,5.65627876259254
48030,Hazel Park,MI,Michigan,,5.70514099856205
48033,Southfield,MI,Michigan,,2.58388634232811
48034,Southfield,MI,Michigan,,3.16649171628569
48035,Clinton Township,MI,Michigan,,3.63354221438364
48036,Clinton Township,MI,Michigan,,3.03443072854005
48038,Clinton Township,MI,Michigan,,4.86914650435923
48039,Marine City,MI,Michigan,,0.622815864584483
48040,Marysville,MI,Michigan,,1.01958855553375
48042,Macomb,MI,Michigan,,1.23710592353009
48043,Mount Clemens,MI,Michigan,,3.93618365745422
48044,Macomb,MI,Michigan,,4.21683987451888
48045,Harrison Township,MI,Michigan,,-0.203599836918776
48047,New Baltimore,MI,Michigan,,-0.244849264551937
48048,New Haven,MI,Michigan,,-0.835309479366108
48049,North Street,MI,Michigan,,-1.29609948870058
48051,New Baltimore,MI,Michigan,,1.12959539158603
48054,East China,MI,Michigan,,0.320442731220466
48059,Fort Gratiot,MI,Michigan,,-1.02657314295269
48060,Port Huron,MI,Michigan,,2.36980219735488
48064,Casco,MI,Michigan,,-1.64918795692184
48065,Romeo,MI,Michigan,,-1.74228241581259
48066,Roseville,MI,Michigan,,5.7873734832901
48067,Royal Oak,MI,Michigan,,4.30237352776379
48069,Pleasant Ridge,MI,Michigan,,4.073468233
48070,Huntington Woods,MI,Michigan,,4.16259007981036
48071,Madison Heights,MI,Michigan,,6.17190908772859
48072,Berkley,MI,Michigan,,4.21411765407729
48073,Royal Oak,MI,Michigan,,4.4614848589188
48074,Smiths Creek,MI,Michigan,,-0.286313181992818
48075,Southfield,MI,Michigan,,4.14570031652577
48076,Southfield,MI,Michigan,,3.70728224058615
48079,Saint Clair,MI,Michigan,,0.462309014418057
48080,Saint Clair Shores,MI,Michigan,,3.78485205704818
48081,Saint Clair Shores,MI,Michigan,,2.88338494219229
48082,Saint Clair Shores,MI,Michigan,,2.07765199558254
48083,Troy,MI,Michigan,,5.07280999915097
48084,Troy,MI,Michigan,,4.07514931113492
48085,Troy,MI,Michigan,,2.4394305806848
48088,Warren,MI,Michigan,,5.94265058004295
48089,Warren,MI,Michigan,,6.6166158899609
48091,Warren,MI,Michigan,,6.20387945121464
48092,Warren,MI,Michigan,,5.8004526121902
48093,Warren,MI,Michigan,,6.1757329483081
48094,Washington,MI,Michigan,,-0.871583072288361
48095,Washington,MI,Michigan,,-1.2966183207556
48096,Ray,MI,Michigan,,-0.851540590386356
48098,Troy,MI,Michigan,,1.7155988608905
48101,Allen Park,MI,Michigan,,5.94942767065021
48111,Belleville,MI,Michigan,,0.0548441487715164
48114,Brighton,MI,Michigan,,0.0387820665137158
48116,Brighton,MI,Michigan,,0.81154778294762
48120,Dearborn,MI,Michigan,,7.23834271799622
48122,Melvindale,MI,Michigan,,7.00344297490051
48124,Dearborn,MI,Michigan,,5.36334499252338
48125,Dearborn Heights,MI,Michigan,,4.70423034743482
48126,Dearborn,MI,Michigan,,6.88873462099431
48127,Dearborn Heights,MI,Michigan,,4.93745483705627
48128,Dearborn,MI,Michigan,,5.02075108052767
48134,Flat Rock,MI,Michigan,,0.453967570635299
48135,Garden City,MI,Michigan,,5.2893110874864
48138,Grosse Ile,MI,Michigan,,-2.70531633502671
48139,Hamburg,MI,Michigan,,-0.127332778
48141,Inkster,MI,Michigan,,3.69191618674682
48146,Lincoln Park,MI,Michigan,,5.92592599283634
48150,Livonia,MI,Michigan,,5.65459395078751
48152,Livonia,MI,Michigan,,3.21038414437854
48154,Livonia,MI,Michigan,,3.4092923191532
48164,New Boston,MI,Michigan,,-1.0652003384027
48165,New Hudson,MI,Michigan,,0.963509060256435
48167,Northville,MI,Michigan,,1.6745257645174
48169,Pinckney,MI,Michigan,,-0.804292597565827
48170,Plymouth,MI,Michigan,,2.76733708485364
48173,Rockwood,MI,Michigan,,-0.979605162732515
48174,Romulus,MI,Michigan,,1.06943045926595
48178,South Lyon,MI,Michigan,,1.22691331506231
48180,Taylor,MI,Michigan,,3.99040675005495
48183,Trenton,MI,Michigan,,2.800390532828
48184,Wayne,MI,Michigan,,4.17473455014415
48185,Westland,MI,Michigan,,4.61446647604435
48186,Westland,MI,Michigan,,4.26366095571383
48187,Canton,MI,Michigan,,3.62050363663068
48188,Canton,MI,Michigan,,2.6907064642714
48192,Wyandotte,MI,Michigan,,3.17595791638763
48195,Southgate,MI,Michigan,,5.42576247669917
48201,Detroit,MI,Michigan,,6.60134695697724
48202,Detroit,MI,Michigan,,6.04548388818897
48203,Highland Park,MI,Michigan,,5.1256684439247
48204,Detroit,MI,Michigan,,5.83345710365613
48205,Detroit,MI,Michigan,,4.80034443095945
48206,Detroit,MI,Michigan,,5.75089018414423
48207,Detroit,MI,Michigan,,4.69299812476656
48208,Detroit,MI,Michigan,,5.81522230601898
48209,Detroit,MI,Michigan,,5.7174395520062
48210,Detroit,MI,Michigan,,6.26053738011981
48211,Detroit,MI,Michigan,,6.68813843156675
48212,Hamtramck,MI,Michigan,,6.64748097224095
48213,Detroit,MI,Michigan,,4.49106471883059
48214,Detroit,MI,Michigan,,3.59746427161485
48215,Detroit,MI,Michigan,,3.32727235908256
48216,Detroit,MI,Michigan,,5.32168157602731
48217,Detroit,MI,Michigan,,5.98048806297272
48218,River Rouge,MI,Michigan,,4.76191921681513
48219,Detroit,MI,Michigan,,3.54930599501142
48220,Ferndale,MI,Michigan,,4.70181203890438
48221,Detroit,MI,Michigan,,5.46461639492214
48223,Detroit,MI,Michigan,,2.92320045381186
48224,Detroit,MI,Michigan,,3.79743819762612
48225,Harper Woods,MI,Michigan,,4.0391758017381
48226,Detroit,MI,Michigan,,4.15291844106313
48227,Detroit,MI,Michigan,,4.98824867432043
48228,Detroit,MI,Michigan,,4.15671264026591
48229,Ecorse,MI,Michigan,,4.17825728667063
48230,Grosse Pointe,MI,Michigan,,1.57104209108391
48234,Detroit,MI,Michigan,,5.38589140361264
48235,Detroit,MI,Michigan,,5.25759985809631
48236,Grosse Pointe,MI,Michigan,,1.08005520332298
48237,Oak Park,MI,Michigan,,4.93352122391811
48238,Detroit,MI,Michigan,,5.64550276486814
48239,Redford,MI,Michigan,,4.30925178291092
48240,Redford,MI,Michigan,,3.42730875584892
48243,Detroit,MI,Michigan,,3.528147527
48301,Bloomfield Hills,MI,Michigan,,0.436063956298793
48302,Bloomfield Hills,MI,Michigan,,0.0922189791801527
48304,Bloomfield Hills,MI,Michigan,,1.34253385271548
48306,Rochester,MI,Michigan,,-1.24306249441575
48307,Rochester,MI,Michigan,,2.26533565354487
48309,Rochester,MI,Michigan,,1.34660382720181
48310,Sterling Heights,MI,Michigan,,5.47938249689359
48312,Sterling Heights,MI,Michigan,,4.9993639016786
48313,Sterling Heights,MI,Michigan,,4.83045822998375
48314,Sterling Heights,MI,Michigan,,3.68154242651718
48315,Utica,MI,Michigan,,2.98228897601261
48316,Utica,MI,Michigan,,0.759412336160555
48317,Utica,MI,Michigan,,1.95959942148884
48320,Keego Harbor,MI,Michigan,,-2.7329394552351
48322,West Bloomfield,MI,Michigan,,1.35954330512461
48323,West Bloomfield,MI,Michigan,,-2.0512936648868
48324,West Bloomfield,MI,Michigan,,-2.45773220655755
48326,Auburn Hills,MI,Michigan,,1.93637903383247
48327,Waterford,MI,Michigan,,-0.759172878328458
48328,Waterford,MI,Michigan,,0.0886161221988553
48329,Waterford,MI,Michigan,,-0.930265643581289
48331,Farmington,MI,Michigan,,1.45170621378159
48334,Farmington,MI,Michigan,,2.28014027014201
48335,Farmington,MI,Michigan,,3.10487897959246
48336,Farmington,MI,Michigan,,2.33797014017019
48340,Pontiac,MI,Michigan,,1.75610835134532
48341,Pontiac,MI,Michigan,,2.80400970972551
48342,Pontiac,MI,Michigan,,3.5382396848492
48346,Clarkston,MI,Michigan,,-1.54503959212026
48348,Clarkston,MI,Michigan,,-3.38175583466826
48350,Davisburg,MI,Michigan,,-4.01174904253634
48353,Hartland,MI,Michigan,,-2.69714617714375
48356,Highland,MI,Michigan,,-3.18017781727217
48357,Highland,MI,Michigan,,-2.5800771576538
48359,Lake Orion,MI,Michigan,,-2.22848498064631
48360,Lake Orion,MI,Michigan,,-2.52677876382805
48362,Lake Orion,MI,Michigan,,-3.12078809604286
48363,Oakland,MI,Michigan,,-3.60135299052026
48370,Oxford,MI,Michigan,,-4.83413916530736
48371,Oxford,MI,Michigan,,-2.20437427399897
48374,Novi,MI,Michigan,,-0.525672699088813
48375,Novi,MI,Michigan,,2.84388836252937
48377,Novi,MI,Michigan,,-0.030579685775059
48380,Milford,MI,Michigan,,-1.73866095901327
48381,Milford,MI,Michigan,,-2.07000958433948
48382,Commerce Township,MI,Michigan,,-2.30556695224749
48383,White Lake,MI,Michigan,,-3.57068031546082
48386,White Lake,MI,Michigan,,-2.57395570434108
48390,Walled Lake,MI,Michigan,,-0.287899982397595
48393,Wixom,MI,Michigan,,-0.607384891127279
48442,Holly,MI,Michigan,,-3.00530496749367
48462,Ortonville,MI,Michigan,,-2.99591316616191
48843,Howell,MI,Michigan,,0.947900070672791
49301,Ada,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.56506913548931
49302,Alto,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.61797007448664
49306,Belmont,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.53136857999295
49315,Byron Center,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",1.54812335054314
49316,Caledonia,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",0.662537115885979
49319,Cedar Springs,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.56090155501224
49321,Comstock Park,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",0.0119127902374323
49341,Rockford,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.58768647313162
49345,Sparta,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-1.12052245646568
49401,Allendale,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",0.61070025749423
49418,Grandville,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2.42733273519511
49423,Holland,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2.00562006018307
49424,Holland,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",0.650969977869283
49426,Hudsonville,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",1.54703152574989
49428,Jenison,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",1.79336112112538
49434,Macatawa,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-3.844451686
49460,West Olive,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-0.723387896808991
49464,Zeeland,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",1.88651242020119
49503,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",4.95884472242785
49504,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",3.15415395382109
49505,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2.68295853776685
49506,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",3.07783724119926
49507,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",5.58494763299547
49508,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",3.77858485669997
49509,Wyoming,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",4.87215514509644
49512,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2.28082619908064
49525,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",-0.325344122427065
49544,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",2.04202908419754
49546,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",0.786102404732494
49548,Grand Rapids,MI,Michigan,"Grand Rapids-Wyoming-Kentwood, MI",5.29642064488333
50009,Altoona,IA,Iowa,"Des Moines-West Des Moines, IA",0.239515270444055
50021,Ankeny,IA,Iowa,"Des Moines-West Des Moines, IA",0.758607273131831
50032,Berwick,IA,Iowa,"Des Moines-West Des Moines, IA",-0.346643666
50035,Bondurant,IA,Iowa,"Des Moines-West Des Moines, IA",-0.715238981885466
50111,Grimes,IA,Iowa,"Des Moines-West Des Moines, IA",-0.0001048632020884
50131,Johnston,IA,Iowa,"Des Moines-West Des Moines, IA",-0.0585741252613269
50211,Norwalk,IA,Iowa,"Des Moines-West Des Moines, IA",-0.855680900733234
50226,Polk City,IA,Iowa,"Des Moines-West Des Moines, IA",-0.217246952765366
50263,Waukee,IA,Iowa,"Des Moines-West Des Moines, IA",1.2814374066586
50265,West Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.91028463374279
50266,West Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",2.20906927566874
50309,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",3.84243583384736
50310,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.07081143770983
50311,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.60124070477564
50312,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.07432171092114
50313,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.54505751325966
50314,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",2.58102044121877
50315,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.16673519246476
50316,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",3.28984609042679
50317,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",1.17012385623966
50320,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",-1.04348503305762
50321,Des Moines,IA,Iowa,"Des Moines-West Des Moines, IA",-0.98572982006536
50322,Urbandale,IA,Iowa,"Des Moines-West Des Moines, IA",2.14554221259398
50323,Urbandale,IA,Iowa,"Des Moines-West Des Moines, IA",0.925682054508652
50325,Clive,IA,Iowa,"Des Moines-West Des Moines, IA",2.05986364624254
50327,Pleasant Hill,IA,Iowa,"Des Moines-West Des Moines, IA",-0.92318993389602
51501,Council Bluffs,IA,Iowa,"Omaha, NE-IA",2.15323607620192
51503,Council Bluffs,IA,Iowa,"Omaha, NE-IA",-0.926575546358118
51510,Carter Lake,IA,Iowa,"Omaha, NE-IA",1.607124962
53005,Brookfield,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.90011713082132
53007,Butler,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.37847735
53012,Cedarburg,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.31347179692994
53017,Colgate,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.63353703181376
53018,Delafield,WI,Wisconsin,"Milwaukee-Waukesha, WI",-2.0641526929277
53022,Germantown,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.13617832795449
53024,Grafton,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.069951047844629
53027,Hartford,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.841478561372885
53029,Hartland,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.922766335636524
53033,Hubertus,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.64038338923464
53037,Jackson,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.18955785585444
53040,Kewaskum,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.0342455749838816
53045,Brookfield,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.95436362614188
53046,Lannon,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.795805838
53051,Menomonee Falls,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.01224867672693
53058,Nashotah,WI,Wisconsin,"Milwaukee-Waukesha, WI",-2.19274236074937
53066,Oconomowoc,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.15728173836672
53069,Okauchee,WI,Wisconsin,"Milwaukee-Waukesha, WI",-2.222548981
53072,Pewaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.725911562345455
53074,Port Washington,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.31464090127066
53076,Richfield,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.26641065025232
53080,Saukville,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.965277099227697
53086,Slinger,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.575977724692544
53089,Sussex,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.323133787400914
53090,West Bend,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.656672261572276
53092,Mequon,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.21572289322428
53095,West Bend,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.31842480963098
53097,Mequon,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.294415410374079
53103,Big Bend,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.02168907603339
53104,Bristol,WI,Wisconsin,,-0.0990629518673928
53110,Cudahy,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.15718468806416
53118,Dousman,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.16584437078999
53122,Elm Grove,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.068326541
53129,Greendale,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.04135933115032
53130,Hales Corners,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.22391701717463
53132,Franklin,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.31582454266227
53140,Kenosha,WI,Wisconsin,,-0.420398411551567
53142,Kenosha,WI,Wisconsin,,1.8229446080414
53143,Kenosha,WI,Wisconsin,,1.11611750597044
53144,Kenosha,WI,Wisconsin,,0.712798007945142
53146,New Berlin,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.51553718651627
53149,Mukwonago,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.35418483747202
53150,Muskego,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.484311404938621
53151,New Berlin,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.06833782021339
53154,Oak Creek,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.12264112630967
53158,Pleasant Prairie,WI,Wisconsin,,-1.69229622402767
53168,Salem,WI,Wisconsin,,-0.713945746718143
53170,Silver Lake,WI,Wisconsin,,-1.021505115
53172,South Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.791463490158158
53179,Trevor,WI,Wisconsin,,-0.90248201853016
53181,Twin Lakes,WI,Wisconsin,,-0.795866907939544
53183,Wales,WI,Wisconsin,"Milwaukee-Waukesha, WI",-0.881072951130432
53186,Waukesha,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.16652863466374
53188,Waukesha,WI,Wisconsin,"Milwaukee-Waukesha, WI",1.98988030014974
53189,Waukesha,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.469176462941166
53202,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.62502762794897
53203,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.98012198007321
53204,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.54214170257079
53205,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.97202065845836
53206,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.35012455141166
53207,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.12568439215797
53208,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.31564279365254
53209,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.07157573007418
53210,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.53741646881003
53211,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.0651388962732072
53212,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.54541698377261
53213,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.57856884157682
53214,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.96664076216148
53215,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.65119826550859
53216,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.48815141867511
53217,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",-1.65215777499905
53218,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.76154444643731
53219,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.88863535736568
53220,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.07745268759883
53221,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.49833241591597
53222,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.76743518567628
53223,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.98183623039067
53224,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",2.08713186562083
53225,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",4.2635373569307
53226,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.85027092683356
53227,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.1041038425137
53228,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",3.79129643327371
53233,Milwaukee,WI,Wisconsin,"Milwaukee-Waukesha, WI",5.30636453860207
53235,Saint Francis,WI,Wisconsin,"Milwaukee-Waukesha, WI",0.665520503953198
53527,Cottage Grove,WI,Wisconsin,"Madison, WI",-0.0297998289977676
53528,Cross Plains,WI,Wisconsin,"Madison, WI",-1.31141441604113
53532,Deforest,WI,Wisconsin,"Madison, WI",0.737383970808061
53558,Mcfarland,WI,Wisconsin,"Madison, WI",-1.24267816668864
53562,Middleton,WI,Wisconsin,"Madison, WI",0.254314996662016
53589,Stoughton,WI,Wisconsin,"Madison, WI",-0.248211641683859
53590,Sun Prairie,WI,Wisconsin,"Madison, WI",1.80466726466556
53593,Verona,WI,Wisconsin,"Madison, WI",1.22343723791852
53597,Waunakee,WI,Wisconsin,"Madison, WI",0.195822786138258
53598,Windsor,WI,Wisconsin,"Madison, WI",-0.233999834
53703,Madison,WI,Wisconsin,"Madison, WI",-0.963243162487526
53704,Madison,WI,Wisconsin,"Madison, WI",0.804902349262084
53705,Madison,WI,Wisconsin,"Madison, WI",-0.0234703295770613
53706,Madison,WI,Wisconsin,"Madison, WI",-2.5099022788396
53711,Madison,WI,Wisconsin,"Madison, WI",1.61928832538326
53713,Madison,WI,Wisconsin,"Madison, WI",-0.349515468426556
53714,Madison,WI,Wisconsin,"Madison, WI",2.02228691680531
53715,Madison,WI,Wisconsin,"Madison, WI",0.609122812962672
53716,Madison,WI,Wisconsin,"Madison, WI",-0.326509740232886
53717,Madison,WI,Wisconsin,"Madison, WI",2.01846521772887
53718,Madison,WI,Wisconsin,"Madison, WI",0.706019681478776
53719,Madison,WI,Wisconsin,"Madison, WI",1.96811660534487
53726,Madison,WI,Wisconsin,"Madison, WI",0.844526130719646
54082,Houlton,WI,Wisconsin,"Minneapolis-St. Paul-Bloomington, MN-WI",-2.147356394
55001,Afton,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-1.18456108511167
55003,Bayport,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-1.16777351
55011,Cedar,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-1.56016594417387
55014,Circle Pines,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-0.667565485469214
55016,Cottage Grove,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",1.61198359173144
55024,Farmington,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",0.84401790413599
55033,Hastings,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-0.306844094600784
55038,Hugo,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-1.55576126231188
55042,Lake Elmo,MN,Minnesota,"Minneapolis-St. Paul-Bloomington, MN-WI",-1.47778849344021
