ZIP,city,state_id,state_name,population,density,MSA_Name,UHII
46048,Ingalls,IN,Indiana,2209.0,1084.6,"Indianapolis-Carmel-Greenwood, IN",-0.443326288
46055,Mccordsville,IN,Indiana,15027.0,221.0,"Indianapolis-Carmel-Greenwood, IN",-0.783100891226184
46060,Noblesville,IN,Indiana,47514.0,227.6,"Indianapolis-Carmel-Greenwood, IN",0.326975171824313
46064,Pendleton,IN,Indiana,17730.0,102.5,"Indianapolis-Carmel-Greenwood, IN",-0.41786236325215
46074,Westfield,IN,Indiana,46042.0,488.7,"Indianapolis-Carmel-Greenwood, IN",0.716789958570225
46075,Whitestown,IN,Indiana,9084.0,112.5,"Indianapolis-Carmel-Greenwood, IN",-1.70811844577212
46077,Zionsville,IN,Indiana,35378.0,308.2,"Indianapolis-Carmel-Greenwood, IN",-0.938619023935449
46106,Bargersville,IN,Indiana,9482.0,129.9,"Indianapolis-Carmel-Greenwood, IN",-0.590435356450772
46107,Beech Grove,IN,Indiana,13021.0,1507.6,"Indianapolis-Carmel-Greenwood, IN",3.03119673695649
46111,Brooklyn,IN,Indiana,456.0,782.7,"Indianapolis-Carmel-Greenwood, IN",-2.873938112
46112,Brownsburg,IN,Indiana,42491.0,389.7,"Indianapolis-Carmel-Greenwood, IN",-0.0185613532268684
46113,Camby,IN,Indiana,17367.0,420.8,"Indianapolis-Carmel-Greenwood, IN",-0.872240095463788
46122,Danville,IN,Indiana,16343.0,71.4,"Indianapolis-Carmel-Greenwood, IN",-0.775824618088783
46123,Avon,IN,Indiana,42395.0,572.7,"Indianapolis-Carmel-Greenwood, IN",0.413759790135551
46126,Fairland,IN,Indiana,3976.0,47.0,"Indianapolis-Carmel-Greenwood, IN",-1.828144832
46131,Franklin,IN,Indiana,35502.0,108.8,"Indianapolis-Carmel-Greenwood, IN",0.745998705516205
46140,Greenfield,IN,Indiana,42927.0,96.1,"Indianapolis-Carmel-Greenwood, IN",0.0173921444256116
46142,Greenwood,IN,Indiana,35368.0,914.1,"Indianapolis-Carmel-Greenwood, IN",2.57680431940454
46143,Greenwood,IN,Indiana,58238.0,454.9,"Indianapolis-Carmel-Greenwood, IN",2.07890352854675
46151,Martinsville,IN,Indiana,32339.0,61.3,"Indianapolis-Carmel-Greenwood, IN",-2.7294743193678
46154,Maxwell,IN,Indiana,175.0,1696.8,"Indianapolis-Carmel-Greenwood, IN",-0.775844257
46158,Mooresville,IN,Indiana,24622.0,123.9,"Indianapolis-Carmel-Greenwood, IN",-1.23352572317867
46163,New Palestine,IN,Indiana,14318.0,186.4,"Indianapolis-Carmel-Greenwood, IN",-1.22336457632931
46167,Pittsboro,IN,Indiana,7132.0,94.8,"Indianapolis-Carmel-Greenwood, IN",-1.35419546740327
46168,Plainfield,IN,Indiana,38889.0,457.5,"Indianapolis-Carmel-Greenwood, IN",1.05536149393833
46183,West Newton,IN,Indiana,41.0,225.8,"Indianapolis-Carmel-Greenwood, IN",-0.707657212
46184,Whiteland,IN,Indiana,13464.0,287.0,"Indianapolis-Carmel-Greenwood, IN",1.43871398409698
46201,Indianapolis,IN,Indiana,31650.0,2188.4,"Indianapolis-Carmel-Greenwood, IN",5.16985247326981
46202,Indianapolis,IN,Indiana,20331.0,1433.1,"Indianapolis-Carmel-Greenwood, IN",6.33829865400514
46203,Indianapolis,IN,Indiana,37297.0,1033.1,"Indianapolis-Carmel-Greenwood, IN",4.22151786799563
46204,Indianapolis,IN,Indiana,11022.0,3742.7,"Indianapolis-Carmel-Greenwood, IN",7.11314777503745
46205,Indianapolis,IN,Indiana,29196.0,1805.9,"Indianapolis-Carmel-Greenwood, IN",3.38976695544855
46206,Indianapolis,IN,Indiana,0.0,0.0,"Indianapolis-Carmel-Greenwood, IN",6.86619457
46208,Indianapolis,IN,Indiana,22026.0,1233.1,"Indianapolis-Carmel-Greenwood, IN",1.38584477635685
46214,Indianapolis,IN,Indiana,24645.0,1275.2,"Indianapolis-Carmel-Greenwood, IN",1.69961719186141
46216,Indianapolis,IN,Indiana,2546.0,322.2,"Indianapolis-Carmel-Greenwood, IN",-1.392746989
46217,Indianapolis,IN,Indiana,38659.0,705.5,"Indianapolis-Carmel-Greenwood, IN",1.79165757819705
46218,Indianapolis,IN,Indiana,28560.0,1156.0,"Indianapolis-Carmel-Greenwood, IN",3.629343673008
46219,Indianapolis,IN,Indiana,38246.0,1132.3,"Indianapolis-Carmel-Greenwood, IN",4.08101519159116
46220,Indianapolis,IN,Indiana,36159.0,1189.4,"Indianapolis-Carmel-Greenwood, IN",0.997095102796301
46221,Indianapolis,IN,Indiana,26255.0,507.3,"Indianapolis-Carmel-Greenwood, IN",2.32916586849405
46222,Indianapolis,IN,Indiana,37608.0,1315.3,"Indianapolis-Carmel-Greenwood, IN",4.17972438985801
46224,Indianapolis,IN,Indiana,39858.0,2152.3,"Indianapolis-Carmel-Greenwood, IN",4.3839708274673
46225,Indianapolis,IN,Indiana,5535.0,537.1,"Indianapolis-Carmel-Greenwood, IN",4.53178101109576
46226,Indianapolis,IN,Indiana,45640.0,1190.4,"Indianapolis-Carmel-Greenwood, IN",2.5743063558718
46227,Indianapolis,IN,Indiana,57164.0,1322.4,"Indianapolis-Carmel-Greenwood, IN",3.33370760113906
46228,Indianapolis,IN,Indiana,16324.0,795.6,"Indianapolis-Carmel-Greenwood, IN",1.24135923094089
46229,Indianapolis,IN,Indiana,28284.0,962.5,"Indianapolis-Carmel-Greenwood, IN",2.24411962742462
46231,Indianapolis,IN,Indiana,10950.0,362.3,"Indianapolis-Carmel-Greenwood, IN",1.96301332421134
46234,Indianapolis,IN,Indiana,27941.0,872.1,"Indianapolis-Carmel-Greenwood, IN",0.86458544963579
46235,Indianapolis,IN,Indiana,35897.0,1446.6,"Indianapolis-Carmel-Greenwood, IN",2.67545897953028
46236,Indianapolis,IN,Indiana,26049.0,958.2,"Indianapolis-Carmel-Greenwood, IN",0.30493761148282
46237,Indianapolis,IN,Indiana,42747.0,1124.7,"Indianapolis-Carmel-Greenwood, IN",2.45105903498004
46239,Indianapolis,IN,Indiana,33403.0,456.4,"Indianapolis-Carmel-Greenwood, IN",0.679146253707256
46240,Indianapolis,IN,Indiana,19632.0,774.4,"Indianapolis-Carmel-Greenwood, IN",0.657963397165187
46241,Indianapolis,IN,Indiana,32943.0,532.1,"Indianapolis-Carmel-Greenwood, IN",4.31843486604892
46250,Indianapolis,IN,Indiana,17933.0,894.1,"Indianapolis-Carmel-Greenwood, IN",2.32859216937338
46254,Indianapolis,IN,Indiana,40263.0,1235.1,"Indianapolis-Carmel-Greenwood, IN",1.32818855533203
46256,Indianapolis,IN,Indiana,21785.0,754.7,"Indianapolis-Carmel-Greenwood, IN",0.952200365490909
46259,Indianapolis,IN,Indiana,15049.0,256.1,"Indianapolis-Carmel-Greenwood, IN",0.0515774881725359
46260,Indianapolis,IN,Indiana,35102.0,1301.6,"Indianapolis-Carmel-Greenwood, IN",1.18157487991238
46268,Indianapolis,IN,Indiana,25623.0,779.7,"Indianapolis-Carmel-Greenwood, IN",2.78005939576728
46278,Indianapolis,IN,Indiana,8733.0,255.2,"Indianapolis-Carmel-Greenwood, IN",-1.3739731664004
46280,Indianapolis,IN,Indiana,7657.0,713.3,"Indianapolis-Carmel-Greenwood, IN",1.11017482885779
46290,Indianapolis,IN,Indiana,111.0,67.2,"Indianapolis-Carmel-Greenwood, IN",0.727589783
46302,Boone Grove,IN,Indiana,36.0,7.7,,-0.950885567
46303,Cedar Lake,IN,Indiana,16910.0,227.1,,-1.5308568516687
46304,Chesterton,IN,Indiana,27402.0,183.1,,-0.872843605556789
46307,Crown Point,IN,Indiana,71418.0,316.1,,0.510982777466517
46311,Dyer,IN,Indiana,23405.0,717.2,,1.91869245982619
46312,East Chicago,IN,Indiana,26158.0,719.7,,4.20620617370756
46319,Griffith,IN,Indiana,17683.0,712.6,,1.93126203222085
46320,Hammond,IN,Indiana,14097.0,1168.8,,5.65332563772551
46321,Munster,IN,Indiana,23733.0,1206.6,,4.59969926504237
46322,Highland,IN,Indiana,23749.0,1329.3,,4.05408342344814
46323,Hammond,IN,Indiana,23184.0,1443.5,,3.63867255616364
46324,Hammond,IN,Indiana,21433.0,1898.1,,4.85922855021573
46327,Hammond,IN,Indiana,10797.0,906.0,,3.5583004794207
46341,Hebron,IN,Indiana,10169.0,41.1,,-1.40726459959301
46342,Hobart,IN,Indiana,32525.0,358.4,,-0.118117628190804
46356,Lowell,IN,Indiana,19396.0,66.6,,-1.56551854220889
46368,Portage,IN,Indiana,40237.0,613.2,,0.473563123976429
46373,Saint John,IN,Indiana,18509.0,656.7,,0.313713321550388
46375,Schererville,IN,Indiana,24012.0,726.7,,1.81677627962178
46383,Valparaiso,IN,Indiana,42464.0,187.3,,1.02678143800482
46385,Valparaiso,IN,Indiana,41390.0,197.9,,-0.861104035611061
46394,Whiting,IN,Indiana,12141.0,988.5,,-0.301174897985971
46402,Gary,IN,Indiana,5636.0,257.9,,4.4460037879487
46403,Gary,IN,Indiana,10697.0,451.9,,-1.817219963616
46404,Gary,IN,Indiana,16846.0,1082.7,,3.11821442370954
46405,Lake Station,IN,Indiana,11509.0,492.2,,-0.358401064761278
46406,Gary,IN,Indiana,8513.0,243.9,,1.48949452190675
46407,Gary,IN,Indiana,8889.0,822.0,,4.02214384194986
46408,Gary,IN,Indiana,15571.0,617.3,,1.02152926954548
46409,Gary,IN,Indiana,7072.0,762.8,,1.30587945628659
46410,Merrillville,IN,Indiana,38803.0,498.5,,1.14785462394888
47025,Lawrenceburg,IN,Indiana,23713.0,175.2,"Cincinnati, OH-KY-IN",-2.54581319756704
47060,West Harrison,IN,Indiana,6379.0,42.1,"Cincinnati, OH-KY-IN",-2.78176660818876
47111,Charlestown,IN,Indiana,17899.0,80.4,"Louisville/Jefferson County, KY-IN",-1.04325953196629
47119,Floyds Knobs,IN,Indiana,11748.0,108.7,"Louisville/Jefferson County, KY-IN",-2.49026517133586
47122,Georgetown,IN,Indiana,11230.0,122.7,"Louisville/Jefferson County, KY-IN",-2.3866611976829
47124,Greenville,IN,Indiana,5514.0,88.4,"Louisville/Jefferson County, KY-IN",-2.73755640279988
47129,Clarksville,IN,Indiana,19611.0,791.3,"Louisville/Jefferson County, KY-IN",2.66516359410663
47130,Jeffersonville,IN,Indiana,49192.0,559.7,"Louisville/Jefferson County, KY-IN",2.22066485307603
47136,Lanesville,IN,Indiana,4787.0,66.9,"Louisville/Jefferson County, KY-IN",-2.45745919795785
47143,Memphis,IN,Indiana,3775.0,69.8,"Louisville/Jefferson County, KY-IN",-1.55415192703903
47150,New Albany,IN,Indiana,49606.0,425.6,"Louisville/Jefferson County, KY-IN",1.14948033702473
47172,Sellersburg,IN,Indiana,20423.0,324.1,"Louisville/Jefferson County, KY-IN",0.39838615457316
48001,Algonac,MI,Michigan,11502.0,233.4,,-4.40252518780567
48005,Armada,MI,Michigan,5315.0,56.2,,0.284839386
48009,Birmingham,MI,Michigan,21623.0,1681.7,,3.62222848779678
48015,Center Line,MI,Michigan,8448.0,1861.2,,6.91211645505159
48017,Clawson,MI,Michigan,11271.0,1981.6,,6.0763987976309
48021,Eastpointe,MI,Michigan,34003.0,2549.6,,5.72663740668932
48023,Fair Haven,MI,Michigan,4980.0,112.8,,-3.72592805376922
48025,Franklin,MI,Michigan,14755.0,708.5,,1.51617118799188
48026,Fraser,MI,Michigan,14604.0,1361.6,,5.65627876259254
48030,Hazel Park,MI,Michigan,14945.0,2047.7,,5.70514099856205
48033,Southfield,MI,Michigan,16900.0,714.9,,2.58388634232811
48034,Southfield,MI,Michigan,15213.0,1366.3,,3.16649171628569
48035,Clinton Township,MI,Michigan,33619.0,1476.6,,3.63354221438364
48036,Clinton Township,MI,Michigan,22160.0,1025.0,,3.03443072854005
48038,Clinton Township,MI,Michigan,44250.0,1566.7,,4.86914650435923
48039,Marine City,MI,Michigan,7466.0,125.3,,0.622815864584483
48040,Marysville,MI,Michigan,9942.0,555.4,,1.01958855553375
48042,Macomb,MI,Michigan,33303.0,565.1,,1.23710592353009
48043,Mount Clemens,MI,Michigan,15503.0,1468.1,,3.93618365745422
48044,Macomb,MI,Michigan,58631.0,1677.3,,4.21683987451888
48045,Harrison Township,MI,Michigan,24118.0,653.4,,-0.203599836918776
48047,New Baltimore,MI,Michigan,39825.0,853.8,,-0.244849264551937
48048,New Haven,MI,Michigan,11065.0,212.4,,-0.835309479366108
48049,North Street,MI,Michigan,5485.0,59.4,,-1.29609948870058
48051,New Baltimore,MI,Michigan,17716.0,482.1,,1.12959539158603
48054,East China,MI,Michigan,7200.0,68.4,,0.320442731220466
48059,Fort Gratiot,MI,Michigan,15371.0,187.3,,-1.02657314295269
48060,Port Huron,MI,Michigan,39502.0,735.3,,2.36980219735488
48064,Casco,MI,Michigan,3996.0,41.7,,-1.64918795692184
48065,Romeo,MI,Michigan,11344.0,117.2,,-1.74228241581259
48066,Roseville,MI,Michigan,47240.0,1849.8,,5.7873734832901
48067,Royal Oak,MI,Michigan,24496.0,2075.0,,4.30237352776379
48069,Pleasant Ridge,MI,Michigan,2607.0,1761.6,,4.073468233
48070,Huntington Woods,MI,Michigan,6322.0,1639.1,,4.16259007981036
48071,Madison Heights,MI,Michigan,28411.0,1546.0,,6.17190908772859
48072,Berkley,MI,Michigan,15084.0,2429.5,,4.21411765407729
48073,Royal Oak,MI,Michigan,33427.0,1745.5,,4.4614848589188
48074,Smiths Creek,MI,Michigan,9617.0,99.8,,-0.286313181992818
48075,Southfield,MI,Michigan,23158.0,1233.1,,4.14570031652577
48076,Southfield,MI,Michigan,24817.0,1350.8,,3.70728224058615
48079,Saint Clair,MI,Michigan,12683.0,117.0,,0.462309014418057
48080,Saint Clair Shores,MI,Michigan,21799.0,1913.8,,3.78485205704818
48081,Saint Clair Shores,MI,Michigan,20254.0,1999.8,,2.88338494219229
48082,Saint Clair Shores,MI,Michigan,16164.0,1886.8,,2.07765199558254
48083,Troy,MI,Michigan,23619.0,1058.5,,5.07280999915097
48084,Troy,MI,Michigan,15659.0,977.8,,4.07514931113492
48085,Troy,MI,Michigan,27371.0,1136.1,,2.4394305806848
48088,Warren,MI,Michigan,23443.0,2047.5,,5.94265058004295
48089,Warren,MI,Michigan,32126.0,1549.6,,6.6166158899609
48091,Warren,MI,Michigan,30207.0,1474.5,,6.20387945121464
48092,Warren,MI,Michigan,27867.0,1320.3,,5.8004526121902
48093,Warren,MI,Michigan,24485.0,1604.3,,6.1757329483081
48094,Washington,MI,Michigan,20638.0,454.8,,-0.871583072288361
48095,Washington,MI,Michigan,5682.0,129.0,,-1.2966183207556
48096,Ray,MI,Michigan,3779.0,40.0,,-0.851540590386356
48098,Troy,MI,Michigan,20658.0,848.6,,1.7155988608905
48101,Allen Park,MI,Michigan,28128.0,1541.7,,5.94942767065021
48111,Belleville,MI,Michigan,44193.0,255.1,,0.0548441487715164
48114,Brighton,MI,Michigan,21476.0,286.4,,0.0387820665137158
48116,Brighton,MI,Michigan,27817.0,290.8,,0.81154778294762
48120,Dearborn,MI,Michigan,8771.0,720.5,,7.23834271799622
48122,Melvindale,MI,Michigan,12605.0,1789.0,,7.00344297490051
48124,Dearborn,MI,Michigan,34156.0,1494.7,,5.36334499252338
48125,Dearborn Heights,MI,Michigan,22156.0,2112.2,,4.70423034743482
48126,Dearborn,MI,Michigan,52075.0,2401.2,,6.88873462099431
48127,Dearborn Heights,MI,Michigan,39943.0,2006.1,,4.93745483705627
48128,Dearborn,MI,Michigan,12844.0,2147.1,,5.02075108052767
48134,Flat Rock,MI,Michigan,24472.0,509.8,,0.453967570635299
48135,Garden City,MI,Michigan,26910.0,1772.3,,5.2893110874864
48138,Grosse Ile,MI,Michigan,10603.0,474.8,,-2.70531633502671
48139,Hamburg,MI,Michigan,81.0,53.5,,-0.127332778
48141,Inkster,MI,Michigan,25602.0,1580.9,,3.69191618674682
48146,Lincoln Park,MI,Michigan,39511.0,2613.9,,5.92592599283634
48150,Livonia,MI,Michigan,26749.0,852.3,,5.65459395078751
48152,Livonia,MI,Michigan,30394.0,976.5,,3.21038414437854
48154,Livonia,MI,Michigan,36915.0,1231.0,,3.4092923191532
48164,New Boston,MI,Michigan,9577.0,122.1,,-1.0652003384027
48165,New Hudson,MI,Michigan,9141.0,356.3,,0.963509060256435
48167,Northville,MI,Michigan,23281.0,462.7,,1.6745257645174
48169,Pinckney,MI,Michigan,21080.0,141.1,,-0.804292597565827
48170,Plymouth,MI,Michigan,40573.0,454.3,,2.76733708485364
48173,Rockwood,MI,Michigan,12984.0,420.5,,-0.979605162732515
48174,Romulus,MI,Michigan,31809.0,301.0,,1.06943045926595
48178,South Lyon,MI,Michigan,37303.0,300.3,,1.22691331506231
48180,Taylor,MI,Michigan,62405.0,1020.3,,3.99040675005495
48183,Trenton,MI,Michigan,41863.0,895.9,,2.800390532828
48184,Wayne,MI,Michigan,17436.0,935.1,,4.17473455014415
48185,Westland,MI,Michigan,48364.0,1534.1,,4.61446647604435
48186,Westland,MI,Michigan,35791.0,1673.2,,4.26366095571383
48187,Canton,MI,Michigan,52710.0,1125.9,,3.62050363663068
48188,Canton,MI,Michigan,45522.0,983.0,,2.6907064642714
48192,Wyandotte,MI,Michigan,24593.0,1794.2,,3.17595791638763
48195,Southgate,MI,Michigan,29551.0,1659.7,,5.42576247669917
48201,Detroit,MI,Michigan,14327.0,2918.8,,6.60134695697724
48202,Detroit,MI,Michigan,14792.0,1704.0,,6.04548388818897
48203,Highland Park,MI,Michigan,20472.0,962.6,,5.1256684439247
48204,Detroit,MI,Michigan,19723.0,1515.1,,5.83345710365613
48205,Detroit,MI,Michigan,32466.0,1973.5,,4.80034443095945
48206,Detroit,MI,Michigan,16447.0,2052.2,,5.75089018414423
48207,Detroit,MI,Michigan,20068.0,1230.3,,4.69299812476656
48208,Detroit,MI,Michigan,7904.0,951.0,,5.81522230601898
48209,Detroit,MI,Michigan,27534.0,1562.7,,5.7174395520062
48210,Detroit,MI,Michigan,26925.0,2103.6,,6.26053738011981
48211,Detroit,MI,Michigan,5556.0,505.5,,6.68813843156675
48212,Hamtramck,MI,Michigan,42587.0,3108.0,,6.64748097224095
48213,Detroit,MI,Michigan,19869.0,1175.7,,4.49106471883059
48214,Detroit,MI,Michigan,19014.0,1453.4,,3.59746427161485
48215,Detroit,MI,Michigan,10238.0,1001.1,,3.32727235908256
48216,Detroit,MI,Michigan,5681.0,967.0,,5.32168157602731
48217,Detroit,MI,Michigan,6437.0,1076.9,,5.98048806297272
48218,River Rouge,MI,Michigan,7096.0,1256.0,,4.76191921681513
48219,Detroit,MI,Michigan,45788.0,2096.6,,3.54930599501142
48220,Ferndale,MI,Michigan,21502.0,1877.1,,4.70181203890438
48221,Detroit,MI,Michigan,41750.0,3103.2,,5.46461639492214
48223,Detroit,MI,Michigan,24262.0,1548.0,,2.92320045381186
48224,Detroit,MI,Michigan,38771.0,2594.6,,3.79743819762612
48225,Harper Woods,MI,Michigan,16328.0,2358.0,,4.0391758017381
48226,Detroit,MI,Michigan,6893.0,2189.1,,4.15291844106313
48227,Detroit,MI,Michigan,39474.0,2031.2,,4.98824867432043
48228,Detroit,MI,Michigan,52719.0,2285.6,,4.15671264026591
48229,Ecorse,MI,Michigan,9166.0,1248.9,,4.17825728667063
48230,Grosse Pointe,MI,Michigan,17330.0,2055.9,,1.57104209108391
48234,Detroit,MI,Michigan,32406.0,1600.9,,5.38589140361264
48235,Detroit,MI,Michigan,46960.0,2903.3,,5.25759985809631
48236,Grosse Pointe,MI,Michigan,31383.0,1620.4,,1.08005520332298
48237,Oak Park,MI,Michigan,29370.0,2203.3,,4.93352122391811
48238,Detroit,MI,Michigan,24569.0,1756.8,,5.64550276486814
48239,Redford,MI,Michigan,37039.0,1510.0,,4.30925178291092
48240,Redford,MI,Michigan,17097.0,1761.0,,3.42730875584892
48243,Detroit,MI,Michigan,0.0,0.0,,3.528147527
48301,Bloomfield Hills,MI,Michigan,14749.0,774.1,,0.436063956298793
48302,Bloomfield Hills,MI,Michigan,17346.0,607.1,,0.0922189791801527
48304,Bloomfield Hills,MI,Michigan,17436.0,590.7,,1.34253385271548
48306,Rochester,MI,Michigan,27831.0,486.4,,-1.24306249441575
48307,Rochester,MI,Michigan,44267.0,1122.9,,2.26533565354487
48309,Rochester,MI,Michigan,30254.0,750.6,,1.34660382720181
48310,Sterling Heights,MI,Michigan,43218.0,1888.0,,5.47938249689359
48312,Sterling Heights,MI,Michigan,35026.0,1213.5,,4.9993639016786
48313,Sterling Heights,MI,Michigan,33850.0,1507.0,,4.83045822998375
48314,Sterling Heights,MI,Michigan,21379.0,1059.8,,3.68154242651718
48315,Utica,MI,Michigan,28428.0,852.3,,2.98228897601261
48316,Utica,MI,Michigan,28355.0,973.2,,0.759412336160555
48317,Utica,MI,Michigan,27998.0,897.9,,1.95959942148884
48320,Keego Harbor,MI,Michigan,4257.0,1500.8,,-2.7329394552351
48322,West Bloomfield,MI,Michigan,33197.0,1093.3,,1.35954330512461
48323,West Bloomfield,MI,Michigan,17043.0,765.8,,-2.0512936648868
48324,West Bloomfield,MI,Michigan,16631.0,748.5,,-2.45773220655755
48326,Auburn Hills,MI,Michigan,24488.0,557.8,,1.93637903383247
48327,Waterford,MI,Michigan,20843.0,711.3,,-0.759172878328458
48328,Waterford,MI,Michigan,25409.0,1098.6,,0.0886161221988553
48329,Waterford,MI,Michigan,24022.0,901.0,,-0.930265643581289
48331,Farmington,MI,Michigan,22033.0,913.7,,1.45170621378159
48334,Farmington,MI,Michigan,19218.0,818.1,,2.28014027014201
48335,Farmington,MI,Michigan,24298.0,1299.5,,3.10487897959246
48336,Farmington,MI,Michigan,26920.0,1115.9,,2.33797014017019
48340,Pontiac,MI,Michigan,25696.0,1295.6,,1.75610835134532
48341,Pontiac,MI,Michigan,19060.0,1092.7,,2.80400970972551
48342,Pontiac,MI,Michigan,17227.0,1272.0,,3.5382396848492
48346,Clarkston,MI,Michigan,22954.0,489.1,,-1.54503959212026
48348,Clarkston,MI,Michigan,24892.0,285.8,,-3.38175583466826
48350,Davisburg,MI,Michigan,7866.0,127.4,,-4.01174904253634
48353,Hartland,MI,Michigan,6850.0,210.4,,-2.69714617714375
48356,Highland,MI,Michigan,8017.0,221.0,,-3.18017781727217
48357,Highland,MI,Michigan,8523.0,251.2,,-2.5800771576538
48359,Lake Orion,MI,Michigan,10424.0,367.8,,-2.22848498064631
48360,Lake Orion,MI,Michigan,12250.0,415.9,,-2.52677876382805
48362,Lake Orion,MI,Michigan,14746.0,563.7,,-3.12078809604286
48363,Oakland,MI,Michigan,7434.0,138.0,,-3.60135299052026
48370,Oxford,MI,Michigan,1845.0,64.6,,-4.83413916530736
48371,Oxford,MI,Michigan,26120.0,218.1,,-2.20437427399897
48374,Novi,MI,Michigan,17828.0,758.6,,-0.525672699088813
48375,Novi,MI,Michigan,23927.0,1102.8,,2.84388836252937
48377,Novi,MI,Michigan,19775.0,794.9,,-0.030579685775059
48380,Milford,MI,Michigan,7501.0,101.2,,-1.73866095901327
48381,Milford,MI,Michigan,13737.0,272.0,,-2.07000958433948
48382,Commerce Township,MI,Michigan,23550.0,546.3,,-2.30556695224749
48383,White Lake,MI,Michigan,13291.0,307.9,,-3.57068031546082
48386,White Lake,MI,Michigan,17860.0,410.3,,-2.57395570434108
48390,Walled Lake,MI,Michigan,24118.0,746.4,,-0.287899982397595
48393,Wixom,MI,Michigan,20098.0,571.6,,-0.607384891127279
48442,Holly,MI,Michigan,22720.0,102.2,,-3.00530496749367
48462,Ortonville,MI,Michigan,13010.0,110.6,,-2.99591316616191
48843,Howell,MI,Michigan,46902.0,202.0,,0.947900070672791
49301,Ada,MI,Michigan,20492.0,139.2,"Grand Rapids-Wyoming-Kentwood, MI",-1.56506913548931
49302,Alto,MI,Michigan,9657.0,74.6,"Grand Rapids-Wyoming-Kentwood, MI",-1.61797007448664
49306,Belmont,MI,Michigan,10806.0,226.4,"Grand Rapids-Wyoming-Kentwood, MI",-1.53136857999295
49315,Byron Center,MI,Michigan,26123.0,182.7,"Grand Rapids-Wyoming-Kentwood, MI",1.54812335054314
49316,Caledonia,MI,Michigan,26060.0,176.2,"Grand Rapids-Wyoming-Kentwood, MI",0.662537115885979
49319,Cedar Springs,MI,Michigan,18725.0,83.7,"Grand Rapids-Wyoming-Kentwood, MI",-1.56090155501224
49321,Comstock Park,MI,Michigan,15759.0,231.1,"Grand Rapids-Wyoming-Kentwood, MI",0.0119127902374323
49341,Rockford,MI,Michigan,39680.0,181.3,"Grand Rapids-Wyoming-Kentwood, MI",-1.58768647313162
49345,Sparta,MI,Michigan,13189.0,97.6,"Grand Rapids-Wyoming-Kentwood, MI",-1.12052245646568
49401,Allendale,MI,Michigan,28941.0,350.2,"Grand Rapids-Wyoming-Kentwood, MI",0.61070025749423
49418,Grandville,MI,Michigan,30907.0,628.5,"Grand Rapids-Wyoming-Kentwood, MI",2.42733273519511
49423,Holland,MI,Michigan,46693.0,231.5,"Grand Rapids-Wyoming-Kentwood, MI",2.00562006018307
49424,Holland,MI,Michigan,48995.0,330.3,"Grand Rapids-Wyoming-Kentwood, MI",0.650969977869283
49426,Hudsonville,MI,Michigan,39986.0,256.1,"Grand Rapids-Wyoming-Kentwood, MI",1.54703152574989
49428,Jenison,MI,Michigan,28090.0,675.2,"Grand Rapids-Wyoming-Kentwood, MI",1.79336112112538
49434,Macatawa,MI,Michigan,96.0,424.5,"Grand Rapids-Wyoming-Kentwood, MI",-3.844451686
49460,West Olive,MI,Michigan,8891.0,66.3,"Grand Rapids-Wyoming-Kentwood, MI",-0.723387896808991
49464,Zeeland,MI,Michigan,29738.0,157.0,"Grand Rapids-Wyoming-Kentwood, MI",1.88651242020119
49503,Grand Rapids,MI,Michigan,37874.0,2014.4,"Grand Rapids-Wyoming-Kentwood, MI",4.95884472242785
49504,Grand Rapids,MI,Michigan,40402.0,1411.6,"Grand Rapids-Wyoming-Kentwood, MI",3.15415395382109
49505,Grand Rapids,MI,Michigan,32224.0,1420.9,"Grand Rapids-Wyoming-Kentwood, MI",2.68295853776685
49506,Grand Rapids,MI,Michigan,35025.0,1857.6,"Grand Rapids-Wyoming-Kentwood, MI",3.07783724119926
49507,Grand Rapids,MI,Michigan,39389.0,2745.1,"Grand Rapids-Wyoming-Kentwood, MI",5.58494763299547
49508,Grand Rapids,MI,Michigan,41924.0,1374.8,"Grand Rapids-Wyoming-Kentwood, MI",3.77858485669997
49509,Wyoming,MI,Michigan,28133.0,1493.5,"Grand Rapids-Wyoming-Kentwood, MI",4.87215514509644
49512,Grand Rapids,MI,Michigan,18662.0,313.1,"Grand Rapids-Wyoming-Kentwood, MI",2.28082619908064
49525,Grand Rapids,MI,Michigan,30627.0,504.8,"Grand Rapids-Wyoming-Kentwood, MI",-0.325344122427065
49544,Grand Rapids,MI,Michigan,9918.0,192.6,"Grand Rapids-Wyoming-Kentwood, MI",2.04202908419754
49546,Grand Rapids,MI,Michigan,33429.0,722.5,"Grand Rapids-Wyoming-Kentwood, MI",0.786102404732494
49548,Grand Rapids,MI,Michigan,35119.0,1260.5,"Grand Rapids-Wyoming-Kentwood, MI",5.29642064488333
50009,Altoona,IA,Iowa,21992.0,304.2,"Des Moines-West Des Moines, IA",0.239515270444055
50021,Ankeny,IA,Iowa,29718.0,476.5,"Des Moines-West Des Moines, IA",0.758607273131831
50032,Berwick,IA,Iowa,622.0,565.0,"Des Moines-West Des Moines, IA",-0.346643666
50035,Bondurant,IA,Iowa,9668.0,86.3,"Des Moines-West Des Moines, IA",-0.715238981885466
50111,Grimes,IA,Iowa,16254.0,249.9,"Des Moines-West Des Moines, IA",-0.0001048632020884
50131,Johnston,IA,Iowa,24388.0,397.5,"Des Moines-West Des Moines, IA",-0.0585741252613269
