ZIP,MSA_Name,UHII
2885,"Providence-Warwick, RI-MA",1.31929652771183
2886,"Providence-Warwick, RI-MA",4.42041817841589
2887,"Providence-Warwick, RI-MA",5.840524634
2888,"Providence-Warwick, RI-MA",4.50484201836449
2889,"Providence-Warwick, RI-MA",2.73318260969315
2892,"Providence-Warwick, RI-MA",-0.782593769403058
2893,"Providence-Warwick, RI-MA",3.57072431432234
2895,"Providence-Warwick, RI-MA",4.25077905610471
2896,"Providence-Warwick, RI-MA",-0.383091117268139
2901,"Providence-Warwick, RI-MA",9.008706696
2903,"Providence-Warwick, RI-MA",8.98429533731975
2904,"Providence-Warwick, RI-MA",7.46186579549476
2905,"Providence-Warwick, RI-MA",6.44220443930128
2906,"Providence-Warwick, RI-MA",6.64547246399442
2907,"Providence-Warwick, RI-MA",9.57200448264432
2908,"Providence-Warwick, RI-MA",9.03936486665819
2909,"Providence-Warwick, RI-MA",8.79273716634434
2910,"Providence-Warwick, RI-MA",8.29249994288833
2911,"Providence-Warwick, RI-MA",6.08709689367437
2914,"Providence-Warwick, RI-MA",5.23995893795607
2915,"Providence-Warwick, RI-MA",2.20386620293139
2916,"Providence-Warwick, RI-MA",3.90996160074631
2917,"Providence-Warwick, RI-MA",-0.22474308959492
2919,"Providence-Warwick, RI-MA",2.8893282006572
2920,"Providence-Warwick, RI-MA",6.48850335887756
2921,"Providence-Warwick, RI-MA",2.33438019621293
2940,"Providence-Warwick, RI-MA",9.188243917
4005,"Portland-South Portland, ME",1.93021417365869
4021,"Portland-South Portland, ME",-0.8296595928191
4032,"Portland-South Portland, ME",-1.71956866420039
4038,"Portland-South Portland, ME",0.9081015075763
4046,"Portland-South Portland, ME",-0.449209924
4062,"Portland-South Portland, ME",-0.883775135011353
4063,"Portland-South Portland, ME",0.476881794
4064,"Portland-South Portland, ME",0.0865120044423081
4070,"Portland-South Portland, ME",1.842035203
4071,"Portland-South Portland, ME",-2.82693148425532
4072,"Portland-South Portland, ME",1.47014708164947
4074,"Portland-South Portland, ME",0.951776197797608
4084,"Portland-South Portland, ME",-4.075736083
4092,"Portland-South Portland, ME",2.03682115939995
4096,"Portland-South Portland, ME",-0.31619361673879
4097,"Portland-South Portland, ME",-0.352618056713686
4098,"Portland-South Portland, ME",3.04485021
4101,"Portland-South Portland, ME",2.42932095926087
4102,"Portland-South Portland, ME",4.11951931576717
4103,"Portland-South Portland, ME",2.95344500314479
4104,"Portland-South Portland, ME",4.604309924
4105,"Portland-South Portland, ME",-0.968204984464509
4106,"Portland-South Portland, ME",2.66878158761667
4107,"Portland-South Portland, ME",-1.53175856713618
4110,"Portland-South Portland, ME",-0.831982513
4112,"Portland-South Portland, ME",4.271999681
4116,"Portland-South Portland, ME",4.604309924
